2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,0.0127,9.8132'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0025,0.0067,9.8137'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2694,-0.1797,0.1901'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6249,-4.8555,42.3877'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0146,-0.0002,9.8119'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0617,-0.5325,0.972'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8417,-5.0214,41.2231'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0011,-0.0053,9.8206'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4018,-0.0078,-0.5046'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1509,-5.3344,39.8157'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0036,0.0031,9.83'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.074,0.3195,-0.2273'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9424,-2.673,38.8019'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0102,0.0008,9.8221'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1322,-0.0344,0.2056'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7534,-4.4271,40.7146'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0024,-0.0044,9.813'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2288,0.2512,-0.0314'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0607,-4.7062,41.2626'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0063,-0.0004,9.8125'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5734,0.3975,0.0431'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4471,-4.4109,40.0917'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0024,-0.0044,9.8004'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2834,0.24,0.4367'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3963,-5.0847,41.7853'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0081,-0.0076,9.8016'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1109,0.483,0.2171'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1838,-4.1176,41.8843'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0099,0.0161,9.8252'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4733,-0.0675,0.6895'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8058,-4.0842,41.537'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0013,0.007,9.8045'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2738,-0.0111,0.0863'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8285,-4.6651,39.9353'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0009,0.0004,9.8136'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6324,-0.4874,0.7015'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2366,-6.7489,42.1906'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0005,-0.0014,9.8111'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3047,-0.6398,-0.1525'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.547,-5.4472,39.5115'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0041,-0.0026,9.8183'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0581,0.2128,-0.5011'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6924,-7.1799,40.6092'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,0.0063,9.7971'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1306,0.2214,-0.2452'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2092,-5.2915,39.7223'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.001,0.007,9.8186'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7735,-0.0375,0.3609'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6135,-5.8509,39.3443'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0081,-0.0065,9.7977'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2364,-0.1961,-0.5982'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.051,-3.871,41.4276'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0022,-0.0008,9.7881'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5795,0.0248,0.4165'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4968,-3.191,37.4599'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0072,-0.0036,9.8021'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2996,0.2862,0.1241'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1294,-4.3378,39.6972'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0068,-0.0057,9.821'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1939,0.1626,0.9769'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4642,-5.31,38.9591'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0104,-0.0054,9.816'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.781,0.6101,0.5324'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0352,-4.9697,38.6928'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0045,0.0046,9.8156'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3217,-0.4763,0.2774'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4304,-5.1445,39.7947'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,0.0007,9.7917'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2482,0.0515,-0.8766'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3022,-3.9467,39.7608'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0039,-0.0044,9.8151'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7285,0.1812,-0.5222'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9633,-4.9932,40.9312'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0019,0.0069,9.8152'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3647,-0.1703,-0.674'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1907,-5.1735,40.3008'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0023,-0.002,9.8017'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4085,-0.7742,-0.5591'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5856,-6.0087,39.6551'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0153,-0.0023,9.7984'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4488,0.2973,-0.076'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0349,-6.8349,39.7417'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0061,0.0049,9.7995'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1419,-0.0024,0.2658'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2969,-5.5927,41.6788'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0052,0.0058,9.809'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3807,0.1272,-0.7518'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9937,-5.7005,40.897'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0035,0.0059,9.8152'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3673,-0.055,0.436'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5341,-4.3964,38.9383'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0004,-0.0046,9.8092'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4623,0.6029,0.1076'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7351,-4.769,39.7984'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.002,0.005,9.8084'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.272,0.8983,0.1994'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3622,-5.552,40.012'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0047,-0.0085,9.7836'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8392,-0.7116,-0.3368'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7888,-4.2156,37.6722'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0029,0.0056,9.8135'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3747,-0.8296,-0.2613'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3113,-4.0705,40.129'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0034,-0.0001,9.8173'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0379,0.7362,0.1742'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2514,-6.5691,39.2386'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0019,-0.0018,9.8264'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2226,-0.6139,0.2967'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3474,-4.0164,41.1542'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0083,-0.0093,9.8151'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2234,0.3537,0.3371'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6156,-7.2188,39.2763'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0053,-0.0016,9.8035'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8625,0.738,0.137'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7331,-6.0776,37.816'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0076,-0.0029,9.8181'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5228,-0.9986,0.0681'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1497,-4.4718,40.3686'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0016,-0.0046,9.8211'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4662,-1.2315,0.1124'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '23.3016,-5.8337,38.8912'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0061,-0.0051,9.8008'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0446,-0.1732,-0.0645'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4826,-5.7063,40.1188'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.005,-0.0063,9.8107'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1796,0.0879,0.0886'
2026-06-03 15:01:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3186,-6.5722,39.5949'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,-0.0073,9.814'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5877,-0.2071,-0.4717'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5779,-5.047,38.8512'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0041,0.0005,9.8154'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3907,-0.7715,-0.9475'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6908,-4.0441,37.8829'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.005,-0.0129,9.8056'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0668,-0.2385,0.386'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8946,-5.1948,41.5743'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0085,-0.0057,9.8165'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4937,-0.9705,0.1468'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1354,-3.0632,40.4714'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0047,-0.0042,9.7968'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7352,0.1305,0.3358'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0317,-3.6044,39.1441'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0098,-0.0063,9.81'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2225,0.1065,1.1847'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9776,-6.6273,39.4464'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0017,0.0007,9.8105'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2576,-0.141,-0.0435'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0721,-5.0954,38.7069'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0071,0.0017,9.8124'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0782,0.2239,-0.3664'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.2356,-6.2925,39.6144'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.006,-0.0129,9.8246'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7131,-0.3027,0.0495'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0293,-4.2825,41.3658'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0092,-0.0068,9.7999'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3134,-0.2385,0.022'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8483,-5.2789,39.0932'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0075,0.0023,9.819'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1351,0.2472,0.0344'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4759,-4.8117,41.4409'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0145,0.0044,9.8135'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7409,-0.4126,0.8986'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3965,-5.7561,41.9084'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.007,0.0019,9.8107'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2662,-0.8608,-0.3575'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6666,-5.4706,40.9808'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0015,-0.0033,9.8156'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5254,0.4745,1.1231'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.021,-4.673,39.8759'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,0.0041,9.8104'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0148,-0.5665,-0.1001'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2861,-4.7889,39.0339'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0049,-0.0004,9.7999'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.675,0.1513,0.4089'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0344,-5.114,40.7287'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0088,0.0057,9.8354'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2116,0.0732,-0.1993'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3309,-5.5246,39.1527'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0058,0.0026,9.8145'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0972,-0.3449,-1.3267'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2015,-4.8217,39.25'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0101,-0.0079,9.8178'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5862,-0.6402,-0.0077'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1786,-4.5562,40.6'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0094,-0.0091,9.81'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0618,0.7057,-0.2666'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7767,-5.2908,39.388'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.014,-0.0076,9.8048'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2446,-0.4752,-0.5151'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6337,-4.6601,39.9396'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0133,-0.0136,9.797'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1644,-0.5503,-0.566'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7914,-4.8192,42.1829'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0008,-0.004,9.8025'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3558,-0.3963,0.1415'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3304,-5.9171,39.2922'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0136,-0.0015,9.7916'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4918,-0.4394,0.1579'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '16.519,-5.2078,40.6096'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0147,-0.0041,9.8158'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0888,-0.3683,0.2388'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.848,-5.9374,39.2427'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0113,-0.0019,9.8169'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2697,-0.0068,-0.0528'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.016,-4.2455,39.6399'
2026-06-03 15:01:19 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0075,0.0035,9.7955'
